PointID,SurveyMethod,VisitNum,SurveyDate,Observer,Tide,SurveyTime,TempF,Sky,WindSp,Noise,AlphaCode,Distance,DistBand,CallType,TotalCount,Pass0-1,Pass1-2,Pass2-3,Pass3-4,Pass4-5,BLRA,LEBI,SORA,VIRA,KIRA,CLRA,AMBI,COMO,SOSP,Outside,Comments
74630_p7,motorboat/foot,2,24-Jun-11,MDT,High,6:45 AM,78,1,4,3,WILL,-,>100m,-,2,0,2,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75016_p6,motorboat/foot,2,6-Jun-11,MDT,High/Rising,8:38 AM,75,1,1,1,WILL,-,>100m,-,2,0,0,0,0,0,0,2,NA,0,0,0,NA,0,0,0,
75017_HMD304,motorboat/foot,2,6-Jun-11,DY,High,5:56 AM,65,1,0,0,WILL,-,>100m,-,1,0,0,0,0,0,1,0,NA,0,0,0,NA,0,0,0,
75017_HMD309,motorboat,1,2-May-11,DY,High/Falling,7:19 AM,58,2,3,2,WILL,-,>100m,-,1,0,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,
75017_HMD325,motorboat ,1,12-May-11,DY,High,10:10 AM,72,1,1,0,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75017_HMD325,motorboat/foot,2,6-Jun-11,DY,Low/Falling,9:34 AM,72,1,1,1,WILL,-,>100m,-,3,3,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75017_HMD331,motorboat/foot,1,12-May-11,MB,High ,10:01 AM,75,0,2,1,WILL,-,>100m,-,1,0,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,
75017_HMD331,foot,2,6-Jun-11,MB,Low/Falling,9:26 AM,72,1,1,1,WILL,-,>100m,-,1,0,0,0,0,0,0,1,NA,0,0,0,NA,0,0,0,
75017_p1,motorboat/foot,1,2-May-11,DY,High/Falling,8:08 AM,58,2,4,1,WILL,-,>100m,-,1,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,
75017_p4,motorboat/foot,2,6-Jun-11,MB,High/Falling,7:19 AM,75,1,1,1,WILL,-,>100m,-,1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,1,0,
75017_p6,motorboat/foot,1,2-May-11,MB,Low/Rising,10:05 AM,60,2,4,2,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75017_p8,motorboat/foot,2,6-Jun-11,MB,High,6:39 AM,72,1,1,1,WILL,-,>100m,-,2,0,0,0,0,0,0,0,NA,0,1,0,NA,0,1,0,
75023_p1,motorboat/foot,1,19-May-11,MB,Low/Falling,7:55 AM,72,1,1,0,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p1,foot,2,16-Jun-11,MB,Low,9:06 AM,68,1,2,1,WILL,-,>100m,-,2,2,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p11,motorboat/foot,1,19-May-11,MB,Low,10:28 AM,72,2,4,2,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p11,motorboat/foot,3,29-Jun-11,DY,High/Rising,9:57 AM,75,2,2,1,WILL,-,>100m,-,3,0,0,0,0,3,0,0,NA,0,0,0,NA,0,0,0,
75023_p12,motorboat/foot,1,19-May-11,DY,Low,9:42 AM,75,1,2,0,WILL,-,>100m,-,1,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p12,motorboat/foot,2,16-Jun-11,DY,Low/Falling,6:40 AM,65,1,2,0,WILL,-,>100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p3,motorboat/foot,1,19-May-11,DY,Low/Falling,8:00 AM,72,1,1,1,WILL,-,>100m,-,1,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p3,motorboat/foot,2,16-Jun-11,DY,Low,9:11 AM,72,1,2,0,WILL,-,>100m,-,2,0,0,0,2,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p4,motorboat/foot,1,19-May-11,MB,Low/Falling,6:44 AM,70,1,1,1,WILL,-,>100m,-,2,0,2,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p4,motorboat/foot,2,16-Jun-11,DY,Low/Rising,9:48 AM,72,1,3,1,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p5,motorboat/foot,1,19-May-11,MB,Low/Falling,7:18 AM,70,1,2,1,WILL,-,>100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p5,motorboat/foot,2,16-Jun-11,MB,Low,8:32 AM,65,1,1,0,WILL,-,>100m,-,2,2,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p5,motorboat/foot,2,16-Jun-11,MB,Low,8:32 AM,65,1,1,0,WILL,-,>100m,-,4,1,0,0,0,0,3,0,NA,0,0,0,NA,0,0,0,
75023_p5,foot,3,29-Jun-11,MB,Low/Rising,8:20 AM,72,2,3,2,WILL,-,>100m,-,3,0,1,0,1,1,0,0,NA,0,0,0,NA,0,0,0,
75023_p6,motorboat/foot,1,19-May-11,DY,Low,8:49 AM,75,1,1,1,WILL,-,>100m,-,3,0,0,1,0,0,0,2,NA,0,0,0,NA,0,0,0,
75023_p6,motorboat/foot,2,16-Jun-11,DY,Low,8:03 AM,68,2,2,1,WILL,-,>100m,-,3,0,0,0,0,3,0,0,NA,0,0,0,NA,0,0,0,
75023_p6,motorboat/foot,3,29-Jun-11,DY,Low/Rising,8:26 AM,75,2,2,1,WILL,-,>100m,-,2,0,0,2,0,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p7,motorboat/foot,1,19-May-11,MB,Low,9:33 AM,75,1,1,1,WILL,-,>100m,-,4,2,0,2,0,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p7,motorboat/foot,2,16-Jun-11,MB,Low/Falling,6:36 AM,60,1,0,0,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p8,motorboat/foot,1,19-May-11,DY,High/Falling,6:16 AM,68,1,0,1,WILL,-,>100m,-,3,2,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p8,foot,2,16-Jun-11,MB,Low/Rising,10:22 AM,72,1,4,2,WILL,-,>100m,-,2,1,0,0,0,0,0,0,NA,0,0,0,NA,0,1,0,
75023_p8,foot,3,29-Jun-11,MB,Low,5:57 AM,68,2,3,1,WILL,-,>100m,-,1,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p9,motorboat/foot,2,16-Jun-11,MB,Low,7:50 AM,62,1,2,0,WILL,-,>100m,-,3,3,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75023_p9,motorboat/foot,3,29-Jun-11,MB,Low,6:52 AM,70,2,1,1,WILL,-,>100m,-,3,0,3,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75410_HMD380,vehicle/foot,1,10-May-11,DY,High/Rising,6:07 AM,58,1,2,1,WILL,-,>100m,-,1,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
75410_p10,motorboat/foot,1,10-May-11,MB,High,9:03 AM,70,1,2,0,WILL,-,>100m,-,1,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,
75410_p14,motorboat/foot,1,10-May-11,DY,High,7:48 AM,65,1,2,1,WILL,-,>100m,-,2,1,0,0,0,0,0,0,NA,0,0,0,NA,0,1,0,
75410_p14,motorboat/foot,2,15-Jun-11,MB,Low,7:07 AM,60,0,4,2,WILL,-,>100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
75410_p2,motorboat/foot,1,10-May-11,MB,High,8:17 AM,65,1,3,1,WILL,-,>100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
75410_p2,motorboat/foot,2,15-Jun-11,DY,Low/Falling,7:12 AM,60,0,3,1,WILL,-,>100m,-,3,2,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75410_p2,motorboat/foot,3,1-Jul-11,MDT,Low/Falling,6:31 AM,70,0,2,1,WILL,-,>100m,-,2,0,0,0,0,2,0,0,NA,0,0,0,NA,0,0,0,
75410_p6,motorboat/foot,1,10-May-11,MB,High/Rising,6:55 AM,65,0,2,0,WILL,-,>100m,-,2,0,2,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75410_p6,motorboat/foot,2,15-Jun-11,MB,Low ,9:06 AM,68,1,4,2,WILL,-,>100m,-,1,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
75410_p7,motorboat/foot,2,15-Jun-11,DY,Low/Falling,5:54 AM,58,0,3,1,WILL,-,>100m,-,1,0,0,0,0,0,1,0,NA,0,0,0,NA,0,0,0,
75410_p7,motorboat/foot,3,1-Jul-11,MDT,Low/Falling,5:54 AM,65,0,2,1,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75410_p8,motorboat/foot,1,10-May-11,MB,High/Rising,7:42 AM,65,1,3,2,WILL,-,>100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75410_p8,motorboat/foot,2,15-Jun-11,MB,Low,7:49 AM,62,0,4,2,WILL,-,>100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
75410_p9,motorboat/foot,2,15-Jun-11,DY,Low,9:18 AM,68,1,2,0,WILL,-,>100m,-,1,0,0,0,0,0,0,1,NA,0,0,0,NA,0,0,0,
75416_HMD500,motorboat/foot,2,24-Jun-11,DY,High/Falling,8:55 AM,75,1,3,1,WILL,-,>100m,-,2,0,0,0,1,0,1,0,NA,0,0,0,NA,0,0,0,
75416_p1,motorboat,1,24-May-11,MDT,High/Falling,8:46 AM,67,2,3,1,WILL,-,>100m,-,5,0,0,0,5,0,0,0,NA,0,0,0,NA,0,0,0,
75416_p1,vehicle/foot,2,24-Jun-11,DY,High,10:31 AM,75,1,3,1,WILL,-,>100m,-,2,0,0,2,0,0,0,0,NA,0,0,0,NA,0,0,0,
75416_p2,motorboat/foot,2,24-Jun-11,DY,High,7:39 AM,75,1,4,1,WILL,-,>100m,-,4,0,1,0,0,2,1,0,NA,0,0,0,NA,0,0,0,
75416_p3,motorboat,1,24-May-11,MDT,High,7:40 AM,70,2,2,1,WILL,-,>100m,-,1,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
75416_p3,motorboat/foot,2,24-Jun-11,DY,High,8:19 AM,75,1,3,1,WILL,-,>100m,-,2,0,1,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
75416_p4,motorboat/foot,1,24-May-11,DY,High,7:10 AM,70,1,3,2,WILL,-,>100m,-,2,0,0,0,1,0,0,1,NA,0,0,0,NA,0,0,0,
75416_p4,motorboat/foot,2,24-Jun-11,DY,High/Falling,9:32 AM,75,1,3,1,WILL,-,>100m,-,2,0,0,0,0,0,0,0,NA,2,0,0,NA,0,0,0,
75416_p5,motorboat,1,24-May-11,MDT,High,6:55 AM,68,1,3,2,WILL,-,>100m,-,1,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,
75416_p5,motorboat/foot,2,24-Jun-11,DY,High/Falling,10:00 AM,75,1,4,3,WILL,-,>100m,-,3,0,0,0,0,2,0,0,NA,0,1,0,NA,0,0,0,
75416_p5,motorboat/foot,3,16-Jul-11,DY,Low,10:11 AM,72,1,2,2,WILL,-,>100m,-,5,2,0,0,0,0,0,0,NA,3,0,0,NA,0,0,0,
75416_p6,foot,1,24-May-11,MB,High/Falling,9:15 AM,75,1,2,1,WILL,-,>100m,-,2,1,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
75809_HMD556,foot,1,24-May-11,MB,High/Falling,10:02 AM,80,1,2,2,WILL,-,>100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75809_p1,motorboat/foot,1,25-May-11,MB,High ,7:04 AM,70,1,4,2,WILL,-,>100m,-,3,0,3,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75809_p1,motorboat/foot,3,19-Jul-11,DY,Low/Falling,7:19 AM,65,2,3,2,WILL,-,>100m,-,1,0,0,0,0,0,0,0,NA,0,1,0,NA,0,0,0,
75809_p2,motorboat/foot,1,25-May-11,DY,High,7:09 AM,72,0,3,2,WILL,-,>100m,-,4,0,0,1,1,0,0,0,NA,0,1,1,NA,0,0,0,
75809_p2,motorboat/foot,2,23-Jun-11,DY,High,7:25 AM,75,1,2,1,WILL,-,>100m,-,2,0,2,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75809_p3,foot,1,25-May-11,MB,Low/Falling,10:47 AM,80,1,3,1,WILL,-,>100m,-,2,0,0,0,0,2,0,0,NA,0,0,0,NA,0,0,0,
75809_p4,motorboat/foot,1,25-May-11,MB,High/Rising,6:22 AM,68,1,2,1,WILL,-,>100m,-,1,0,0,0,0,0,1,0,NA,0,0,0,NA,0,0,0,
75809_p4,motorboat/foot,2,23-Jun-11,DY,High/Falling,8:59 AM,75,2,3,1,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75809_p4,motorboat/foot,3,19-Jul-11,DY,Low/Falling,9:03 AM,73,1,2,1,WILL,-,>100m,-,1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,1,0,
75809_p5,motorboat/foot,1,25-May-11,MB,High/Falling,8:39 AM,78,0,3,1,WILL,-,>100m,-,2,0,0,0,0,2,0,0,NA,0,0,0,NA,0,0,0,
75809_p5,motorboat/foot,2,23-Jun-11,DY,High,6:04 AM,74,1,3,1,WILL,-,>100m,-,4,3,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,
75809_p5,motorboat/foot,3,19-Jul-11,DY,High/Falling,6:29 AM,65,2,3,2,WILL,-,>100m,-,1,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
75809_p6,motorboat/foot,1,25-May-11,DY,High,7:40 AM,75,1,3,1,WILL,-,>100m,-,1,0,0,0,0,0,0,1,NA,0,0,0,NA,0,0,0,
75809_p6,motorboat/foot,1,25-May-11,DY,High,7:40 AM,75,1,3,1,WILL,-,>100m,-,3,0,0,3,0,0,0,0,NA,0,0,0,NA,0,0,0,
75809_p6,motorboat ,2,23-Jun-11,DY,High,7:57 AM,75,1,3,1,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75809_p6,motorboat/foot,3,19-Jul-11,DY,Low/Falling,8:05 AM,68,2,2,1,WILL,-,>100m,-,2,0,0,0,0,0,0,0,NA,0,0,0,NA,0,2,0,
75809_p7,motorboat/foot,1,25-May-11,DY,High/Rising,6:33 AM,72,1,2,1,WILL,-,>100m,-,4,1,0,0,1,2,0,0,NA,0,0,0,NA,0,0,0,
75809_p7,motorboat/foot,2,23-Jun-11,DY,High,6:32 AM,74,1,2,1,WILL,-,>100m,-,1,0,0,0,0,0,0,0,NA,0,0,0,NA,1,0,0,
75809_p7,motorboat/foot,3,19-Jul-11,DY,High/Falling,6:52 AM,65,2,3,1,WILL,-,>100m,-,2,0,0,1,0,0,0,0,NA,0,0,0,NA,1,0,0,
75809_p8,motorboat/foot,2,23-Jun-11,DY,High/Falling,9:38 AM,75,2,3,1,WILL,-,>100m,-,2,0,2,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
75809_p8,motorboat/foot,3,19-Jul-11,DY,Low/Falling,9:48 AM,76,2,2,1,WILL,-,>100m,-,2,0,0,0,0,2,0,0,NA,0,0,0,NA,0,0,0,
75809_p9,motorboat/foot,1,25-May-11,DY,High,8:07 AM,75,1,2,1,WILL,-,>100m,-,1,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,
75809_p9,motorboat/foot,2,23-Jun-11,DY,High/Falling,8:28 AM,75,2,3,1,WILL,-,>100m,-,3,0,0,0,0,0,0,1,NA,1,0,1,NA,0,0,0,
76197_HMD488,vehicle/foot,2,23-Jun-11,MB,High/Falling,9:15 AM,78,2,4,2,WILL,-,>100m,-,1,0,0,0,0,0,0,1,NA,0,0,0,NA,0,0,0,
76197_HMD498,vehicle/foot,1,23-May-11,MDT,High,7:50 AM,68,2,3,1,WILL,-,>100m,-,2,0,0,0,0,0,0,0,NA,2,0,0,NA,0,0,0,
76197_HMD498,vehicle/foot,1,23-May-11,MDT,High,7:50 AM,68,2,3,1,WILL,-,>100m,-,3,3,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
76197_HMD498,vehicle/foot,2,23-Jun-11,MB,High,6:56 AM,70,1,5,2,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
76197_HMD499,vehicle/foot,1,23-May-11,MDT,High,8:14 AM,67,2,3,1,WILL,-,>100m,-,3,3,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
76197_HMD499,vehicle/foot,2,23-Jun-11,MB,High,7:46 AM,70,2,5,3,WILL,-,>100m,-,2,1,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
76197_HMD499,vehicle/foot,2,23-Jun-11,MB,High,7:23 AM,70,2,5,3,WILL,-,>100m,-,3,0,0,0,2,0,1,0,NA,0,0,0,NA,0,0,0,
76197_HMD503,vehicle,1,23-May-11,MDT,High,8:35 AM,68,2,4,2,WILL,-,>100m,-,3,0,0,0,0,0,0,0,NA,0,0,3,NA,0,0,0,
76197_HMD515,vehicle/foot,1,21-May-11,DY,High-Falling,6:50 AM,68,0,2,2,WILL,-,>100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
76197_HMD515,vehicle/foot,2,23-Jun-11,MB,High/Falling,10:18 AM,80,5,2,1,WILL,-,>100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
76197_p3,motorboat,3,15-Jul-11,MB,Low/Falling,NA,70,0,1,0,WILL,-,>100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
76197_p5,motorboat/foot,2,27-Jun-11,MDT,Low,6:09 AM,72,5,2,1,WILL,-,>100m,-,1,0,0,0,0,0,1,0,NA,0,0,0,NA,0,0,0,
76197_p9,motorboat/foot,3,15-Jul-11,DY,Low/Falling,8:01 AM,70,1,1,2,WILL,-,>100m,-,1,0,0,0,0,0,0,1,NA,0,0,0,NA,0,0,0,
76201_HMD568,foot,1,23-May-11,DY,Low/Falling,9:15 AM,68,2,4,1,WILL,-,>100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
76201_HMD568,vehicle/foot,2,19-Jun-11,MB,Low,7:32 AM,75,1,1,1,WILL,-,>100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
76201_HMD570,foot,2,19-Jun-11,MB,Low,9:34 AM,80,2,3,1,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
76201_HMD573,foot,1,23-May-11,DY,Low/Falling,10:53 AM,75,2,3,1,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
76201_HMD573,foot,2,19-Jun-11,MB,Low/Rising,9:55 AM,80,2,3,1,WILL,-,>100m,-,2,0,0,2,0,0,0,0,NA,0,0,0,NA,0,0,0,
76201_p5,vehicle/foot,3,30-Jun-11,MDT,Low/Rising,6:31 AM,74,1,0,0,WILL,-,>100m,-,1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,1,
76201_p8,foot,1,23-May-11,MB,NA,10:59 AM,70,2,5,3,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
76201_p8,foot,2,13-Jun-11,DY,High/Falling,10:34 AM,68,2,3,1,WILL,-,>100m,-,1,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
76201_p8,foot,3,30-Jun-11,MDT,High/Rising,9:21 AM,75,0,2,1,WILL,-,>100m,-,2,0,0,0,0,2,0,0,NA,0,0,0,NA,0,0,0,
76984_HMD585,vehicle/foot,1,27-May-11,MB,Low/Rising,5:37 AM,65,0,2,0,WILL,-,>100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
76984_HMD592,vehicle/foot,1,27-May-11,DY,Low/Rising,5:50 AM,68,1,2,1,WILL,-,>100m,-,1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,1,0,
76984_HMD592,motorboat/foot,2,27-Jun-11,MB,High/Rising,6:11 AM,70,5,2,1,WILL,-,>100m,-,2,1,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
76984_p2,motorboat/foot,1,26-May-11,MB,High,8:51 AM,78,0,3,1,WILL,-,>100m,-,2,1,0,0,0,0,0,0,NA,1,0,0,NA,0,0,0,
76984_p2,motorboat/foot,2,27-Jun-11,MB,High/Rising,7:57 AM,72,5,1,0,WILL,-,>100m,-,1,0,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,
76984_p4,motorboat/foot,1,26-May-11,MB,High,10:03 AM,80,0,4,2,WILL,-,>100m,-,1,0,0,0,0,0,1,0,NA,0,0,0,NA,0,0,0,
76984_p7,motorboat/foot,1,26-May-11,DY,High,9:30 AM,78,1,3,1,WILL,-,>100m,-,3,0,0,1,0,0,0,0,NA,0,0,0,NA,0,2,0,
76985_p12,motorboat/foot,1,11-May-11,MB,High/Falling,10:29 AM,72,1,3,2,WILL,-,>100m,-,2,0,2,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
76985_p12,motorboat/foot,2,21-Jun-11,MDT,High/Falling,9:04 AM,75,1,1,1,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
76985_p9,motorboat/foot,2,21-Jun-11,MDT,High/Falling,8:32 AM,78,1,1,1,WILL,-,>100m,-,4,0,0,2,0,0,0,2,NA,0,0,0,NA,0,0,0,
77377_HMD608,vehicle/foot,2,21-Jun-11,MB,High,5:16 AM,68,2,0,1,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
77377_HMD610,vehicle,1,25-May-11,MDT,High/Rising,5:57 AM,62,1,2,2,WILL,-,>100m,-,3,0,0,0,2,0,1,0,NA,0,0,0,NA,0,0,0,
77377_HMD610,vehicle/foot,2,21-Jun-11,MB,High,6:19 AM,70,2,0,1,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
77377_HMD614,vehicle,1,25-May-11,MDT,High/Rising,7:10 AM,67,1,2,3,WILL,-,>100m,-,1,0,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,
77377_HMD614,vehicle/foot,2,21-Jun-11,MB,High,5:42 AM,68,2,0,2,WILL,-,>100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
77377_HMD614,vehicle/foot,3,5-Jul-11,DY,High/Falling,6:30 AM,68,5,2,1,WILL,-,>100m,-,1,0,0,0,0,0,0,0,NA,0,1,0,NA,0,0,0,
77377_HMD615,vehicle,1,25-May-11,MDT,High/Rising,6:29 AM,67,1,2,2,WILL,-,>100m,-,7,3,0,4,0,0,0,0,NA,0,0,0,NA,0,0,0,
77377_HMD617,vehicle,1,25-May-11,MDT,High/Rising,7:51 AM,67,1,2,2,WILL,-,>100m,-,2,0,0,0,0,0,2,0,NA,0,0,0,NA,0,0,0,
77377_p10,motorboat/foot,1,27-May-11,DY,Low/Rising,8:08 AM,72,0,3,1,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
77377_p10,motorboat/foot,2,21-Jun-11,DY,High/Falling,8:38 AM,75,1,1,0,WILL,-,>100m,-,1,0,0,0,0,0,1,0,NA,0,0,0,NA,0,0,0,
77377_p5,motorboat/foot,2,21-Jun-11,MB,High/Falling,7:36 AM,74,0,0,1,WILL,-,>100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
77377_p6,motorboat/foot,2,21-Jun-11,DY,Low/Falling,9:09 AM,75,1,1,1,WILL,-,>100m,-,2,0,0,0,0,0,0,0,NA,2,0,0,NA,0,0,0,
77377_p6,motorboat/foot,3,5-Jul-11,MB,High/Falling,8:06 AM,75,2,2,1,WILL,-,>100m,-,1,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,
77377_p9,motorboat/foot,2,21-Jun-11,MB,High/Falling,7:15 AM,70,2,0,1,WILL,-,>100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
77771_p10,motorboat/foot,1,11-May-11,MB,High/Rising,6:42 AM,58,1,2,1,WILL,-,>100m,-,2,1,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,
77771_p10,motorboat/foot,2,10-Jun-11,MB,High,6:37 AM,75,1,1,0,WILL,-,>100m,-,1,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
77771_p12,motorboat/foot,1,11-May-11,MB,High,8:08 AM,64,0,2,1,WILL,-,>100m,-,1,0,0,0,0,0,1,0,NA,0,0,0,NA,0,0,0,
77771_p12,motorboat/foot,1,11-May-11,MB,High,8:08 AM,64,0,2,1,WILL,-,>100m,-,3,2,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,
77771_p12,motorboat/foot,2,10-Jun-11,MB,High,7:54 AM,80,1,1,1,WILL,-,>100m,-,2,0,0,0,1,0,0,0,NA,1,0,0,NA,0,0,0,
77771_p12,motorboat/foot,3,14-Jul-11,MB,Low/Rising,8:16 AM,74,0,4,3,WILL,-,>100m,-,1,0,0,0,0,0,1,0,NA,0,0,0,NA,0,0,0,
77771_p15,motorboat/foot,1,11-May-11,DY,High/Rising,6:06 AM,55,1,2,1,WILL,-,>100m,-,1,0,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,
77771_p15,motorboat/foot,2,10-Jun-11,MB,High/Rising,6:03 AM,75,1,0,1,WILL,-,>100m,-,3,1,0,2,0,0,0,0,NA,0,0,0,NA,0,0,0,
77771_p15,motorboat/foot,3,14-Jul-11,MB,Low,6:13 AM,68,0,4,2,WILL,-,>100m,-,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
77771_p2,motorboat/foot,1,11-May-11,DY,High,7:28 AM,60,1,2,0,WILL,-,>100m,-,2,0,0,2,0,0,0,0,NA,0,0,0,NA,0,0,0,
77771_p2,motorboat/foot,2,10-Jun-11,MB,High,7:17 AM,78,1,1,1,WILL,-,>100m,-,2,1,0,0,0,0,0,1,NA,0,0,0,NA,0,0,0,
77771_p2,motorboat/foot,3,14-Jul-11,MB,Low/Rising,9:42 AM,76,0,4,2,WILL,-,>100m,-,1,0,0,0,0,0,0,1,NA,0,0,0,NA,0,0,0,
77771_p3,motorboat/foot,1,11-May-11,MB,High/Rising,6:00 AM,55,1,3,1,WILL,-,>100m,-,1,0,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,
77771_p3,motorboat/foot,2,10-Jun-11,MDT,High/Rising,6:09 AM,76,0,0,2,WILL,-,>100m,-,2,0,0,1,1,0,0,0,NA,0,0,0,NA,0,0,0,
77771_p5,motorboat/foot,1,11-May-11,MB,High,7:14 AM,62,0,1,1,WILL,-,>100m,-,2,0,2,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
77771_p5,motorboat/foot,3,14-Jul-11,MDT,Low/Rising,9:12 AM,73,0,3,1,WILL,-,>100m,-,1,0,0,0,0,0,1,0,NA,0,0,0,NA,0,0,0,
77771_p6,motorboat/foot,2,10-Jun-11,MDT,High/Rising,8:40 AM,84,0,2,2,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
77771_p7,motorboat/foot,1,11-May-11,DY,High/Rising,6:39 AM,58,1,2,0,WILL,-,>100m,-,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,
